"PRODUCT_KEY","CATEGORY_NAME","SUPPLIER_ID","UNIT_PRICE","PRICE_BAND"
4900,"Cat_2",107,3021,"High"
4901,"Cat_2",16,1583,"Mid"
4902,"Cat_18",144,4692,"High"
4903,"Cat_18",104,2388,"Mid"
4904,"Cat_9",166,1509,"Mid"
4905,"Cat_22",93,1198,"Mid"
4906,"Cat_6",157,3266,"High"
4907,"Cat_4",128,3487,"High"
4908,"Cat_15",125,2607,"Mid"
4909,"Cat_30",157,674,"Low"
4910,"Cat_2",196,3818,"High"
4911,"Cat_26",78,3858,"High"
4912,"Cat_17",112,4763,"High"
4913,"Cat_19",120,4049,"High"
4914,"Cat_3",188,4412,"High"
4915,"Cat_12",79,894,"Low"
4916,"Cat_22",111,375,"Low"
4917,"Cat_21",96,783,"Low"
4918,"Cat_20",94,3807,"High"
4919,"Cat_6",189,217,"Low"
4920,"Cat_29",183,3343,"High"
4921,"Cat_23",63,4757,"High"
4922,"Cat_9",199,3296,"High"
4923,"Cat_10",9,2241,"Mid"
4924,"Cat_13",128,3787,"High"
4925,"Cat_17",109,1014,"Mid"
4926,"Cat_26",140,1008,"Mid"
4927,"Cat_6",165,3703,"High"
4928,"Cat_12",124,2620,"Mid"
4929,"Cat_25",89,2135,"Mid"
4930,"Cat_8",65,964,"Low"
4931,"Cat_5",74,303,"Low"
4932,"Cat_24",74,4995,"High"
4933,"Cat_4",107,1657,"Mid"
4934,"Cat_26",165,822,"Low"
4935,"Cat_3",141,2042,"Mid"
4936,"Cat_4",188,2861,"Mid"
4937,"Cat_17",73,657,"Low"
4938,"Cat_3",198,3900,"High"
4939,"Cat_16",176,1382,"Mid"
4940,"Cat_15",13,615,"Low"
4941,"Cat_13",84,3565,"High"
4942,"Cat_4",157,4343,"High"
4943,"Cat_28",158,2406,"Mid"
4944,"Cat_12",78,1614,"Mid"
4945,"Cat_23",97,1754,"Mid"
4946,"Cat_25",155,1222,"Mid"
4947,"Cat_11",101,1590,"Mid"
4948,"Cat_6",34,1822,"Mid"
4949,"Cat_23",126,790,"Low"
4950,"Cat_26",186,1440,"Mid"
4951,"Cat_27",65,1824,"Mid"
4952,"Cat_7",198,1339,"Mid"
4953,"Cat_23",107,2622,"Mid"
4954,"Cat_5",173,3308,"High"
4955,"Cat_19",46,3951,"High"
4956,"Cat_8",193,2806,"Mid"
4957,"Cat_11",5,603,"Low"
4958,"Cat_28",97,523,"Low"
4959,"Cat_11",188,2528,"Mid"
4960,"Cat_30",162,4203,"High"
4961,"Cat_11",67,1037,"Mid"
4962,"Cat_29",164,4454,"High"
4963,"Cat_8",167,4911,"High"
4964,"Cat_30",169,3556,"High"
4965,"Cat_26",20,1210,"Mid"
4966,"Cat_23",145,3770,"High"
4967,"Cat_18",23,1999,"Mid"
4968,"Cat_22",34,4090,"High"
4969,"Cat_29",87,4953,"High"
4970,"Cat_19",8,1103,"Mid"
4971,"Cat_10",150,1898,"Mid"
4972,"Cat_3",51,2882,"Mid"
4973,"Cat_9",72,4716,"High"
4974,"Cat_15",139,4351,"High"
4975,"Cat_7",6,3069,"High"
4976,"Cat_6",93,2703,"Mid"
4977,"Cat_3",79,4581,"High"
4978,"Cat_1",78,3616,"High"
4979,"Cat_23",141,2672,"Mid"
4980,"Cat_30",38,1843,"Mid"
4981,"Cat_20",129,3825,"High"
4982,"Cat_30",104,2869,"Mid"
4983,"Cat_29",187,3352,"High"
4984,"Cat_5",187,1906,"Mid"
4985,"Cat_21",92,591,"Low"
4986,"Cat_3",120,1498,"Mid"
4987,"Cat_27",64,3224,"High"
4988,"Cat_20",81,258,"Low"
4989,"Cat_15",64,3773,"High"
4990,"Cat_26",49,2366,"Mid"
4991,"Cat_19",93,1218,"Mid"
4992,"Cat_1",194,4438,"High"
4993,"Cat_18",124,2770,"Mid"
4994,"Cat_20",167,4799,"High"
4995,"Cat_26",74,2757,"Mid"
4996,"Cat_24",65,3807,"High"
4997,"Cat_17",63,1636,"Mid"
4998,"Cat_13",151,1240,"Mid"
4999,"Cat_12",133,1439,"Mid"
5000,"Cat_27",179,4286,"High"
5001,"Cat_1",148,1407,"Mid"
5002,"Cat_23",58,1778,"Mid"
5003,"Cat_17",11,1473,"Mid"
5004,"Cat_3",39,733,"Low"
5005,"Cat_9",74,4272,"High"
5006,"Cat_23",107,3888,"High"
5007,"Cat_30",29,911,"Low"
5008,"Cat_20",31,3591,"High"
5009,"Cat_6",59,3720,"High"
5010,"Cat_2",98,619,"Low"
5011,"Cat_4",181,415,"Low"
5012,"Cat_12",7,4585,"High"
5013,"Cat_1",54,4621,"High"
5014,"Cat_29",165,1498,"Mid"
5015,"Cat_10",56,1906,"Mid"
5016,"Cat_22",116,1566,"Mid"
5017,"Cat_9",147,4582,"High"
5018,"Cat_15",77,871,"Low"
5019,"Cat_16",8,4742,"High"
5020,"Cat_21",175,3409,"High"
5021,"Cat_27",168,2758,"Mid"
5022,"Cat_27",50,1952,"Mid"
5023,"Cat_6",17,2915,"Mid"
5024,"Cat_7",129,659,"Low"
5025,"Cat_18",44,4803,"High"
5026,"Cat_14",137,2725,"Mid"
5027,"Cat_23",92,2376,"Mid"
5028,"Cat_28",92,2533,"Mid"
5029,"Cat_24",174,2490,"Mid"
5030,"Cat_2",184,4199,"High"
5031,"Cat_11",193,4242,"High"
5032,"Cat_28",162,4509,"High"
5033,"Cat_10",151,1931,"Mid"
5034,"Cat_9",144,642,"Low"
5035,"Cat_11",183,4649,"High"
5036,"Cat_9",131,1271,"Mid"
5037,"Cat_20",101,2316,"Mid"
5038,"Cat_27",26,4980,"High"
5039,"Cat_28",24,1472,"Mid"
5040,"Cat_22",79,3555,"High"
5041,"Cat_8",196,1248,"Mid"
5042,"Cat_19",46,2423,"Mid"
5043,"Cat_24",179,3548,"High"
5044,"Cat_15",176,1513,"Mid"
5045,"Cat_11",76,2206,"Mid"
5046,"Cat_13",19,2412,"Mid"
5047,"Cat_27",111,1584,"Mid"
5048,"Cat_8",179,1463,"Mid"
5049,"Cat_26",48,478,"Low"
5050,"Cat_25",148,1179,"Mid"
5051,"Cat_28",120,3128,"High"
5052,"Cat_22",34,4614,"High"
5053,"Cat_21",157,4233,"High"
5054,"Cat_9",145,1987,"Mid"
5055,"Cat_14",14,850,"Low"
5056,"Cat_25",191,2261,"Mid"
5057,"Cat_27",147,4298,"High"
5058,"Cat_27",157,4727,"High"
5059,"Cat_3",5,1961,"Mid"
5060,"Cat_11",25,4884,"High"
5061,"Cat_11",84,1207,"Mid"
5062,"Cat_2",120,4453,"High"
5063,"Cat_25",181,2984,"Mid"
5064,"Cat_11",13,4446,"High"
5065,"Cat_1",27,2136,"Mid"
5066,"Cat_26",11,4929,"High"
5067,"Cat_8",3,3628,"High"
5068,"Cat_2",175,753,"Low"
5069,"Cat_20",74,3673,"High"
5070,"Cat_28",72,2694,"Mid"
5071,"Cat_1",68,760,"Low"
5072,"Cat_1",38,1817,"Mid"
5073,"Cat_16",15,2502,"Mid"
5074,"Cat_18",1,2428,"Mid"
5075,"Cat_23",192,1139,"Mid"
5076,"Cat_27",88,2329,"Mid"
5077,"Cat_5",28,445,"Low"
5078,"Cat_1",54,4019,"High"
5079,"Cat_10",119,3614,"High"
5080,"Cat_28",3,4980,"High"
5081,"Cat_6",168,2051,"Mid"
5082,"Cat_5",59,2428,"Mid"
5083,"Cat_7",62,3397,"High"
5084,"Cat_9",155,4664,"High"
5085,"Cat_24",101,2645,"Mid"
5086,"Cat_18",121,3966,"High"
5087,"Cat_13",188,2527,"Mid"
5088,"Cat_3",160,3189,"High"
5089,"Cat_4",70,727,"Low"
5090,"Cat_25",165,1464,"Mid"
5091,"Cat_26",7,4890,"High"
5092,"Cat_11",83,2843,"Mid"
5093,"Cat_27",93,4247,"High"
5094,"Cat_16",149,3495,"High"
5095,"Cat_17",30,4319,"High"
5096,"Cat_3",108,303,"Low"
5097,"Cat_29",90,1475,"Mid"
5098,"Cat_18",45,1926,"Mid"
5099,"Cat_4",114,4623,"High"
5100,"Cat_18",91,3297,"High"
5101,"Cat_10",137,3554,"High"
5102,"Cat_4",195,1576,"Mid"
5103,"Cat_29",23,2501,"Mid"
5104,"Cat_23",107,4381,"High"
5105,"Cat_3",163,1928,"Mid"
5106,"Cat_8",20,203,"Low"
5107,"Cat_14",107,1207,"Mid"
5108,"Cat_18",58,141,"Low"
5109,"Cat_15",104,1995,"Mid"
5110,"Cat_12",44,3647,"High"
5111,"Cat_8",124,1241,"Mid"
5112,"Cat_17",133,361,"Low"
5113,"Cat_21",42,1281,"Mid"
5114,"Cat_23",50,855,"Low"
5115,"Cat_17",167,1484,"Mid"
5116,"Cat_29",168,1821,"Mid"
5117,"Cat_11",170,2290,"Mid"
5118,"Cat_26",190,2572,"Mid"
5119,"Cat_9",186,1352,"Mid"
5120,"Cat_4",144,3084,"High"
5121,"Cat_16",196,3059,"High"
5122,"Cat_9",13,3818,"High"
5123,"Cat_15",17,1458,"Mid"
5124,"Cat_16",119,3456,"High"
5125,"Cat_22",125,2842,"Mid"
5126,"Cat_12",162,1361,"Mid"
5127,"Cat_24",114,2543,"Mid"
5128,"Cat_5",165,1034,"Mid"
5129,"Cat_15",99,1710,"Mid"
5130,"Cat_18",24,1228,"Mid"
5131,"Cat_5",125,1805,"Mid"
5132,"Cat_24",106,3949,"High"
5133,"Cat_17",191,4618,"High"
5134,"Cat_16",44,2462,"Mid"
5135,"Cat_9",194,2709,"Mid"
5136,"Cat_27",59,3632,"High"
5137,"Cat_9",155,577,"Low"
5138,"Cat_29",135,2254,"Mid"
5139,"Cat_3",146,1698,"Mid"
5140,"Cat_16",140,4904,"High"
5141,"Cat_18",142,285,"Low"
5142,"Cat_9",142,4893,"High"
5143,"Cat_23",85,783,"Low"
5144,"Cat_16",13,3216,"High"
5145,"Cat_6",148,991,"Low"
5146,"Cat_26",132,1873,"Mid"
5147,"Cat_5",160,3254,"High"
5148,"Cat_6",88,2278,"Mid"
5149,"Cat_11",11,585,"Low"
5150,"Cat_22",72,3557,"High"
5151,"Cat_27",162,1603,"Mid"
5152,"Cat_29",91,2910,"Mid"
5153,"Cat_17",39,3690,"High"
5154,"Cat_2",175,3419,"High"
5155,"Cat_30",101,2832,"Mid"
5156,"Cat_8",82,4914,"High"
5157,"Cat_23",119,2688,"Mid"
5158,"Cat_5",7,4604,"High"
5159,"Cat_25",190,3531,"High"
5160,"Cat_30",45,4791,"High"
5161,"Cat_9",24,4511,"High"
5162,"Cat_29",99,3296,"High"
5163,"Cat_5",70,3952,"High"
5164,"Cat_21",152,4926,"High"
5165,"Cat_30",72,756,"Low"
5166,"Cat_20",52,1163,"Mid"
5167,"Cat_10",100,713,"Low"
5168,"Cat_11",106,3547,"High"
5169,"Cat_13",167,903,"Low"
5170,"Cat_18",172,1819,"Mid"
5171,"Cat_4",198,4678,"High"
5172,"Cat_29",105,3261,"High"
5173,"Cat_20",179,1084,"Mid"
5174,"Cat_4",180,1894,"Mid"
5175,"Cat_21",88,362,"Low"
5176,"Cat_15",145,3507,"High"
5177,"Cat_27",173,2262,"Mid"
5178,"Cat_13",1,1316,"Mid"
5179,"Cat_22",166,4800,"High"
5180,"Cat_30",11,347,"Low"
5181,"Cat_17",84,4139,"High"
5182,"Cat_29",50,4852,"High"
5183,"Cat_8",196,3146,"High"
5184,"Cat_12",144,3941,"High"
5185,"Cat_12",79,4603,"High"
5186,"Cat_25",163,993,"Low"
5187,"Cat_26",173,3748,"High"
5188,"Cat_10",180,4830,"High"
5189,"Cat_10",151,4898,"High"
5190,"Cat_7",103,4775,"High"
5191,"Cat_12",167,4517,"High"
5192,"Cat_18",84,3097,"High"
5193,"Cat_27",131,761,"Low"
5194,"Cat_21",43,2465,"Mid"
5195,"Cat_26",30,2966,"Mid"
5196,"Cat_21",142,691,"Low"
5197,"Cat_9",112,3958,"High"
5198,"Cat_13",171,1676,"Mid"
5199,"Cat_29",109,2897,"Mid"
5200,"Cat_12",175,2353,"Mid"
5201,"Cat_4",74,2380,"Mid"
5202,"Cat_28",33,2147,"Mid"
5203,"Cat_17",96,2563,"Mid"
5204,"Cat_14",68,3300,"High"
5205,"Cat_27",21,255,"Low"
5206,"Cat_28",99,4196,"High"
5207,"Cat_2",50,4206,"High"
5208,"Cat_10",25,4828,"High"
5209,"Cat_22",112,3808,"High"
5210,"Cat_29",166,2304,"Mid"
5211,"Cat_5",18,1660,"Mid"
5212,"Cat_19",21,2216,"Mid"
5213,"Cat_30",181,4561,"High"
5214,"Cat_23",3,4199,"High"
5215,"Cat_16",154,4306,"High"
5216,"Cat_13",93,3391,"High"
5217,"Cat_27",65,2380,"Mid"
5218,"Cat_8",180,2865,"Mid"
5219,"Cat_12",30,4397,"High"
5220,"Cat_3",113,2113,"Mid"
5221,"Cat_11",76,159,"Low"
5222,"Cat_18",102,1846,"Mid"
5223,"Cat_29",175,2140,"Mid"
5224,"Cat_18",40,2682,"Mid"
5225,"Cat_18",95,2245,"Mid"
5226,"Cat_8",79,2066,"Mid"
5227,"Cat_27",97,3680,"High"
5228,"Cat_7",56,2728,"Mid"
5229,"Cat_24",79,4073,"High"
5230,"Cat_1",177,853,"Low"
5231,"Cat_16",158,921,"Low"
5232,"Cat_30",102,134,"Low"
5233,"Cat_1",140,362,"Low"
5234,"Cat_5",54,1869,"Mid"
5235,"Cat_30",105,193,"Low"
5236,"Cat_3",131,2445,"Mid"
5237,"Cat_7",112,1118,"Mid"
5238,"Cat_30",16,3289,"High"
5239,"Cat_21",30,421,"Low"
5240,"Cat_3",14,3695,"High"
5241,"Cat_3",173,3157,"High"
5242,"Cat_9",82,972,"Low"
5243,"Cat_20",84,1994,"Mid"
5244,"Cat_6",153,1040,"Mid"
5245,"Cat_14",9,3554,"High"
5246,"Cat_26",19,1156,"Mid"
5247,"Cat_11",37,3046,"High"
5248,"Cat_23",91,1622,"Mid"
5249,"Cat_7",128,2421,"Mid"
5250,"Cat_26",7,3372,"High"
5251,"Cat_3",149,577,"Low"
5252,"Cat_7",52,267,"Low"
5253,"Cat_10",44,3159,"High"
5254,"Cat_6",144,3464,"High"
5255,"Cat_9",56,4762,"High"
5256,"Cat_11",27,981,"Low"
5257,"Cat_14",107,2465,"Mid"
5258,"Cat_22",96,253,"Low"
5259,"Cat_20",186,4685,"High"
5260,"Cat_8",58,3618,"High"
5261,"Cat_11",118,4804,"High"
5262,"Cat_7",92,4368,"High"
5263,"Cat_29",71,4039,"High"
5264,"Cat_13",136,2478,"Mid"
5265,"Cat_9",93,1930,"Mid"
5266,"Cat_26",139,4533,"High"
5267,"Cat_4",122,3840,"High"
5268,"Cat_26",18,1543,"Mid"
5269,"Cat_22",171,2650,"Mid"
5270,"Cat_30",22,672,"Low"
5271,"Cat_9",118,966,"Low"
5272,"Cat_28",177,1880,"Mid"
5273,"Cat_19",54,2719,"Mid"
5274,"Cat_11",183,2100,"Mid"
5275,"Cat_21",156,124,"Low"
5276,"Cat_11",70,4928,"High"
5277,"Cat_15",63,3809,"High"
5278,"Cat_5",99,2511,"Mid"
5279,"Cat_29",116,2326,"Mid"
5280,"Cat_21",195,2620,"Mid"
5281,"Cat_7",111,2238,"Mid"
5282,"Cat_6",69,4901,"High"
5283,"Cat_30",30,1141,"Mid"
5284,"Cat_8",61,4190,"High"
5285,"Cat_15",133,4943,"High"
5286,"Cat_13",149,3965,"High"
5287,"Cat_23",3,2677,"Mid"
5288,"Cat_28",174,1041,"Mid"
5289,"Cat_4",123,1954,"Mid"
5290,"Cat_29",133,493,"Low"
5291,"Cat_28",123,2598,"Mid"
5292,"Cat_15",52,2366,"Mid"
5293,"Cat_26",61,1566,"Mid"
5294,"Cat_25",27,982,"Low"
5295,"Cat_19",134,2988,"Mid"
5296,"Cat_11",125,3584,"High"
5297,"Cat_19",110,1404,"Mid"
5298,"Cat_26",167,1286,"Mid"
5299,"Cat_26",13,107,"Low"
5300,"Cat_17",112,4684,"High"
5301,"Cat_29",126,478,"Low"
5302,"Cat_22",166,1049,"Mid"
5303,"Cat_10",84,3115,"High"
5304,"Cat_14",39,966,"Low"
5305,"Cat_26",34,1566,"Mid"
5306,"Cat_8",172,812,"Low"
5307,"Cat_26",60,4530,"High"
5308,"Cat_4",8,1737,"Mid"
5309,"Cat_23",168,776,"Low"
5310,"Cat_7",44,4341,"High"
5311,"Cat_10",51,3651,"High"
5312,"Cat_22",132,3100,"High"
5313,"Cat_18",183,3828,"High"
5314,"Cat_4",42,700,"Low"
5315,"Cat_11",97,1308,"Mid"
5316,"Cat_6",188,3400,"High"
5317,"Cat_19",183,136,"Low"
5318,"Cat_5",177,614,"Low"
5319,"Cat_27",72,3695,"High"
5320,"Cat_8",68,1510,"Mid"
5321,"Cat_27",165,2607,"Mid"
5322,"Cat_7",127,1534,"Mid"
5323,"Cat_27",7,593,"Low"
5324,"Cat_15",55,2362,"Mid"
5325,"Cat_18",166,1510,"Mid"
5326,"Cat_16",4,3248,"High"
5327,"Cat_25",24,1369,"Mid"
5328,"Cat_28",77,3484,"High"
5329,"Cat_24",49,4454,"High"
5330,"Cat_6",52,1363,"Mid"
5331,"Cat_12",63,1337,"Mid"
5332,"Cat_6",170,3782,"High"
5333,"Cat_7",61,348,"Low"
5334,"Cat_18",56,1764,"Mid"
5335,"Cat_2",163,4924,"High"
5336,"Cat_2",146,4416,"High"
5337,"Cat_8",65,2120,"Mid"
5338,"Cat_18",10,2343,"Mid"
5339,"Cat_18",179,1977,"Mid"
5340,"Cat_8",112,3147,"High"
5341,"Cat_12",56,4214,"High"
5342,"Cat_8",169,4725,"High"
5343,"Cat_16",152,1142,"Mid"
5344,"Cat_22",39,1586,"Mid"
5345,"Cat_17",115,4239,"High"
5346,"Cat_8",6,3377,"High"
5347,"Cat_19",59,2079,"Mid"
5348,"Cat_8",125,552,"Low"
5349,"Cat_13",168,589,"Low"
5350,"Cat_12",149,1397,"Mid"
5351,"Cat_11",169,2817,"Mid"
5352,"Cat_23",197,1634,"Mid"
5353,"Cat_12",183,2165,"Mid"
5354,"Cat_2",14,1790,"Mid"
5355,"Cat_19",68,3780,"High"
5356,"Cat_13",37,1311,"Mid"
5357,"Cat_30",100,4041,"High"
5358,"Cat_6",199,3400,"High"
5359,"Cat_8",150,4225,"High"
5360,"Cat_6",125,2990,"Mid"
5361,"Cat_17",32,2673,"Mid"
5362,"Cat_20",76,2986,"Mid"
5363,"Cat_9",186,3359,"High"
5364,"Cat_12",180,1506,"Mid"
5365,"Cat_25",122,2308,"Mid"
5366,"Cat_11",34,2572,"Mid"
5367,"Cat_10",152,1061,"Mid"
5368,"Cat_19",86,3366,"High"
5369,"Cat_6",111,904,"Low"
5370,"Cat_5",134,662,"Low"
5371,"Cat_30",124,4362,"High"
5372,"Cat_15",7,3025,"High"
5373,"Cat_11",119,1894,"Mid"
5374,"Cat_26",21,2448,"Mid"
5375,"Cat_28",35,3795,"High"
5376,"Cat_7",128,2839,"Mid"
5377,"Cat_19",87,787,"Low"
5378,"Cat_23",133,274,"Low"
5379,"Cat_9",21,514,"Low"
5380,"Cat_3",137,3905,"High"
5381,"Cat_18",150,1966,"Mid"
5382,"Cat_25",62,3085,"High"
5383,"Cat_25",31,3226,"High"
5384,"Cat_29",28,2351,"Mid"
5385,"Cat_24",1,2283,"Mid"
5386,"Cat_14",2,1776,"Mid"
5387,"Cat_8",112,4864,"High"
5388,"Cat_18",100,2308,"Mid"
5389,"Cat_13",96,2024,"Mid"
5390,"Cat_17",91,2549,"Mid"
5391,"Cat_12",80,2537,"Mid"
5392,"Cat_22",158,3756,"High"
5393,"Cat_12",148,1889,"Mid"
5394,"Cat_2",50,1267,"Mid"
5395,"Cat_24",61,1731,"Mid"
5396,"Cat_6",67,1141,"Mid"
5397,"Cat_14",196,4847,"High"
5398,"Cat_28",30,482,"Low"
5399,"Cat_26",125,3586,"High"
5400,"Cat_4",196,3917,"High"
5401,"Cat_7",141,1982,"Mid"
5402,"Cat_28",11,4722,"High"
5403,"Cat_18",5,973,"Low"
5404,"Cat_30",104,1509,"Mid"
5405,"Cat_9",140,3558,"High"
5406,"Cat_11",181,4797,"High"
5407,"Cat_4",157,4996,"High"
5408,"Cat_6",165,211,"Low"
5409,"Cat_26",148,563,"Low"
5410,"Cat_14",96,1033,"Mid"
5411,"Cat_11",113,4391,"High"
5412,"Cat_14",81,4906,"High"
5413,"Cat_18",195,3512,"High"
5414,"Cat_2",198,423,"Low"
5415,"Cat_2",76,3678,"High"
5416,"Cat_10",26,443,"Low"
5417,"Cat_24",45,4440,"High"
5418,"Cat_27",50,2409,"Mid"
5419,"Cat_25",196,2076,"Mid"
5420,"Cat_6",60,4957,"High"
5421,"Cat_27",95,4473,"High"
5422,"Cat_26",130,1810,"Mid"
5423,"Cat_17",8,3651,"High"
5424,"Cat_30",156,4609,"High"
5425,"Cat_7",170,1902,"Mid"
5426,"Cat_9",76,4188,"High"
5427,"Cat_24",100,209,"Low"
5428,"Cat_27",57,3825,"High"
5429,"Cat_14",45,4550,"High"
5430,"Cat_6",122,3494,"High"
5431,"Cat_7",58,4348,"High"
5432,"Cat_17",126,1094,"Mid"
5433,"Cat_26",27,3586,"High"
5434,"Cat_10",38,969,"Low"
5435,"Cat_25",48,412,"Low"
5436,"Cat_6",150,1312,"Mid"
5437,"Cat_12",137,351,"Low"
5438,"Cat_5",74,1833,"Mid"
5439,"Cat_1",34,464,"Low"
5440,"Cat_12",96,3148,"High"
5441,"Cat_12",8,556,"Low"
5442,"Cat_30",27,1370,"Mid"
5443,"Cat_12",51,3908,"High"
5444,"Cat_20",185,3670,"High"
5445,"Cat_1",115,2779,"Mid"
5446,"Cat_16",123,1632,"Mid"
5447,"Cat_20",119,1018,"Mid"
5448,"Cat_28",61,3320,"High"
5449,"Cat_4",159,772,"Low"
5450,"Cat_25",160,1931,"Mid"
5451,"Cat_14",4,991,"Low"
5452,"Cat_10",107,4697,"High"
5453,"Cat_10",149,1840,"Mid"
5454,"Cat_5",106,2025,"Mid"
5455,"Cat_10",67,3506,"High"
5456,"Cat_13",57,355,"Low"
5457,"Cat_1",107,4527,"High"
5458,"Cat_15",182,4229,"High"
5459,"Cat_9",61,314,"Low"
5460,"Cat_28",137,1668,"Mid"
5461,"Cat_6",50,1928,"Mid"
5462,"Cat_1",22,3043,"High"
5463,"Cat_15",155,1688,"Mid"
5464,"Cat_29",198,4866,"High"
5465,"Cat_16",109,3196,"High"
5466,"Cat_10",113,559,"Low"
5467,"Cat_16",197,4699,"High"
5468,"Cat_27",126,3032,"High"
5469,"Cat_22",184,1317,"Mid"
5470,"Cat_5",159,4351,"High"
5471,"Cat_10",200,3360,"High"
5472,"Cat_7",72,584,"Low"
5473,"Cat_12",109,2974,"Mid"
5474,"Cat_26",8,1159,"Mid"
5475,"Cat_5",162,4521,"High"
5476,"Cat_20",117,3297,"High"
5477,"Cat_21",6,3342,"High"
5478,"Cat_16",5,1070,"Mid"
5479,"Cat_9",170,3809,"High"
5480,"Cat_6",155,4394,"High"
5481,"Cat_3",200,755,"Low"
5482,"Cat_5",137,1702,"Mid"
5483,"Cat_29",96,2538,"Mid"
5484,"Cat_18",130,1866,"Mid"
5485,"Cat_13",94,432,"Low"
5486,"Cat_19",98,139,"Low"
5487,"Cat_21",123,988,"Low"
5488,"Cat_10",184,2838,"Mid"
5489,"Cat_26",179,4458,"High"
5490,"Cat_21",84,817,"Low"
5491,"Cat_18",82,4534,"High"
5492,"Cat_20",44,964,"Low"
5493,"Cat_22",146,3804,"High"
5494,"Cat_22",168,695,"Low"
5495,"Cat_17",66,147,"Low"
5496,"Cat_15",142,4317,"High"
5497,"Cat_13",19,263,"Low"
5498,"Cat_26",58,1525,"Mid"
5499,"Cat_20",89,4221,"High"
5500,"Cat_22",8,1056,"Mid"
5501,"Cat_5",96,151,"Low"
5502,"Cat_2",104,2654,"Mid"
5503,"Cat_8",70,4918,"High"
5504,"Cat_25",57,764,"Low"
5505,"Cat_20",134,1880,"Mid"
5506,"Cat_1",24,1207,"Mid"
5507,"Cat_1",166,3282,"High"
5508,"Cat_18",172,200,"Low"
5509,"Cat_20",150,3133,"High"
5510,"Cat_8",143,2720,"Mid"
5511,"Cat_15",19,4655,"High"
5512,"Cat_17",183,122,"Low"
5513,"Cat_13",120,1962,"Mid"
5514,"Cat_4",13,2698,"Mid"
5515,"Cat_23",74,407,"Low"
5516,"Cat_13",108,4000,"High"
5517,"Cat_17",198,4413,"High"
5518,"Cat_13",3,3775,"High"
5519,"Cat_5",2,2760,"Mid"
5520,"Cat_14",116,1201,"Mid"
5521,"Cat_25",161,4365,"High"
5522,"Cat_6",26,3872,"High"
5523,"Cat_23",120,4639,"High"
5524,"Cat_30",56,1515,"Mid"
5525,"Cat_7",53,4489,"High"
5526,"Cat_14",116,4474,"High"
5527,"Cat_2",176,1012,"Mid"
5528,"Cat_12",182,2385,"Mid"
5529,"Cat_24",165,588,"Low"
5530,"Cat_24",85,1894,"Mid"
5531,"Cat_4",107,4718,"High"
5532,"Cat_20",8,262,"Low"
5533,"Cat_21",139,3288,"High"
5534,"Cat_1",149,2401,"Mid"
5535,"Cat_30",166,3932,"High"
5536,"Cat_8",166,3660,"High"
5537,"Cat_15",149,3262,"High"
5538,"Cat_29",161,2565,"Mid"
5539,"Cat_21",18,1413,"Mid"
5540,"Cat_15",123,3609,"High"
5541,"Cat_18",147,3581,"High"
5542,"Cat_8",27,3291,"High"
5543,"Cat_6",188,621,"Low"
5544,"Cat_16",126,4386,"High"
5545,"Cat_26",64,3235,"High"
5546,"Cat_9",116,2606,"Mid"
5547,"Cat_2",39,1183,"Mid"
5548,"Cat_8",86,2614,"Mid"
5549,"Cat_10",156,1362,"Mid"
5550,"Cat_27",94,1577,"Mid"
5551,"Cat_14",15,2757,"Mid"
5552,"Cat_30",10,2301,"Mid"
5553,"Cat_8",196,1828,"Mid"
5554,"Cat_2",25,2042,"Mid"
5555,"Cat_30",94,1229,"Mid"
5556,"Cat_21",145,3061,"High"
5557,"Cat_22",192,4805,"High"
5558,"Cat_13",96,995,"Low"
5559,"Cat_6",57,4465,"High"
5560,"Cat_7",73,2850,"Mid"
5561,"Cat_2",56,2691,"Mid"
5562,"Cat_27",39,4181,"High"
5563,"Cat_7",94,246,"Low"
5564,"Cat_3",152,3887,"High"
5565,"Cat_24",143,4534,"High"
5566,"Cat_26",163,701,"Low"
5567,"Cat_13",3,3019,"High"
5568,"Cat_6",80,1784,"Mid"
5569,"Cat_11",200,1949,"Mid"
5570,"Cat_16",109,2696,"Mid"
5571,"Cat_15",41,3747,"High"
5572,"Cat_23",131,4449,"High"
5573,"Cat_9",168,1216,"Mid"
5574,"Cat_24",49,3067,"High"
5575,"Cat_26",12,2849,"Mid"
5576,"Cat_16",162,1730,"Mid"
5577,"Cat_5",15,2444,"Mid"
5578,"Cat_12",164,3391,"High"
5579,"Cat_25",102,4053,"High"
5580,"Cat_20",104,1194,"Mid"
5581,"Cat_16",168,1241,"Mid"
5582,"Cat_3",157,2199,"Mid"
5583,"Cat_9",34,4715,"High"
5584,"Cat_8",49,273,"Low"
5585,"Cat_25",137,3631,"High"
5586,"Cat_26",197,1562,"Mid"
5587,"Cat_29",73,3240,"High"
5588,"Cat_18",135,1878,"Mid"
5589,"Cat_1",108,859,"Low"
5590,"Cat_12",129,2980,"Mid"
5591,"Cat_4",6,3037,"High"
5592,"Cat_7",158,868,"Low"
5593,"Cat_3",13,2140,"Mid"
5594,"Cat_10",180,3323,"High"
5595,"Cat_11",140,1767,"Mid"
5596,"Cat_20",55,754,"Low"
5597,"Cat_25",67,2010,"Mid"
5598,"Cat_17",62,2948,"Mid"
5599,"Cat_30",129,2090,"Mid"
5600,"Cat_14",128,2938,"Mid"
5601,"Cat_2",16,2453,"Mid"
