"DATE_KEY","FULL_DATE","YEAR","QUARTER","MONTH","MONTH_NAME","WEEK","DAY_OF_WEEK","IS_WEEKEND"
20220922,22-SEP-22,2022,3,9,"September",38,38,0
20220923,23-SEP-22,2022,3,9,"September",38,38,0
20220924,24-SEP-22,2022,3,9,"September",38,38,1
20220925,25-SEP-22,2022,3,9,"September",38,38,1
20220926,26-SEP-22,2022,3,9,"September",39,39,0
20220927,27-SEP-22,2022,3,9,"September",39,39,0
20220928,28-SEP-22,2022,3,9,"September",39,39,0
20220929,29-SEP-22,2022,3,9,"September",39,39,0
20220930,30-SEP-22,2022,3,9,"September",39,39,0
20221001,01-OCT-22,2022,4,10,"October",39,39,1
20221002,02-OCT-22,2022,4,10,"October",39,39,1
20221003,03-OCT-22,2022,4,10,"October",40,40,0
20221004,04-OCT-22,2022,4,10,"October",40,40,0
20221005,05-OCT-22,2022,4,10,"October",40,40,0
20221006,06-OCT-22,2022,4,10,"October",40,40,0
20221007,07-OCT-22,2022,4,10,"October",40,40,0
20221008,08-OCT-22,2022,4,10,"October",40,40,1
20221009,09-OCT-22,2022,4,10,"October",40,40,1
20221010,10-OCT-22,2022,4,10,"October",41,41,0
20221011,11-OCT-22,2022,4,10,"October",41,41,0
20221012,12-OCT-22,2022,4,10,"October",41,41,0
20221013,13-OCT-22,2022,4,10,"October",41,41,0
20221014,14-OCT-22,2022,4,10,"October",41,41,0
20221015,15-OCT-22,2022,4,10,"October",41,41,1
20221016,16-OCT-22,2022,4,10,"October",41,41,1
20221017,17-OCT-22,2022,4,10,"October",42,42,0
20221018,18-OCT-22,2022,4,10,"October",42,42,0
20221019,19-OCT-22,2022,4,10,"October",42,42,0
20221020,20-OCT-22,2022,4,10,"October",42,42,0
20221021,21-OCT-22,2022,4,10,"October",42,42,0
20221022,22-OCT-22,2022,4,10,"October",42,42,1
20221023,23-OCT-22,2022,4,10,"October",42,42,1
20221024,24-OCT-22,2022,4,10,"October",43,43,0
20221025,25-OCT-22,2022,4,10,"October",43,43,0
20221026,26-OCT-22,2022,4,10,"October",43,43,0
20221027,27-OCT-22,2022,4,10,"October",43,43,0
20221028,28-OCT-22,2022,4,10,"October",43,43,0
20221029,29-OCT-22,2022,4,10,"October",43,43,1
20221030,30-OCT-22,2022,4,10,"October",43,43,1
20221031,31-OCT-22,2022,4,10,"October",44,44,0
20221101,01-NOV-22,2022,4,11,"November",44,44,0
20221102,02-NOV-22,2022,4,11,"November",44,44,0
20221103,03-NOV-22,2022,4,11,"November",44,44,0
20221104,04-NOV-22,2022,4,11,"November",44,44,0
20221105,05-NOV-22,2022,4,11,"November",44,44,1
20221106,06-NOV-22,2022,4,11,"November",44,44,1
20221107,07-NOV-22,2022,4,11,"November",45,45,0
20221108,08-NOV-22,2022,4,11,"November",45,45,0
20221109,09-NOV-22,2022,4,11,"November",45,45,0
20221110,10-NOV-22,2022,4,11,"November",45,45,0
20221111,11-NOV-22,2022,4,11,"November",45,45,0
20221112,12-NOV-22,2022,4,11,"November",45,45,1
20221113,13-NOV-22,2022,4,11,"November",45,45,1
20221114,14-NOV-22,2022,4,11,"November",46,46,0
20221115,15-NOV-22,2022,4,11,"November",46,46,0
20221116,16-NOV-22,2022,4,11,"November",46,46,0
20221117,17-NOV-22,2022,4,11,"November",46,46,0
20221118,18-NOV-22,2022,4,11,"November",46,46,0
20221119,19-NOV-22,2022,4,11,"November",46,46,1
20221120,20-NOV-22,2022,4,11,"November",46,46,1
20221121,21-NOV-22,2022,4,11,"November",47,47,0
20221122,22-NOV-22,2022,4,11,"November",47,47,0
20221123,23-NOV-22,2022,4,11,"November",47,47,0
20221124,24-NOV-22,2022,4,11,"November",47,47,0
20221125,25-NOV-22,2022,4,11,"November",47,47,0
20221126,26-NOV-22,2022,4,11,"November",47,47,1
20221127,27-NOV-22,2022,4,11,"November",47,47,1
20221128,28-NOV-22,2022,4,11,"November",48,48,0
20221129,29-NOV-22,2022,4,11,"November",48,48,0
20221130,30-NOV-22,2022,4,11,"November",48,48,0
20221201,01-DEC-22,2022,4,12,"December",48,48,0
20221202,02-DEC-22,2022,4,12,"December",48,48,0
20221203,03-DEC-22,2022,4,12,"December",48,48,1
20221204,04-DEC-22,2022,4,12,"December",48,48,1
20221205,05-DEC-22,2022,4,12,"December",49,49,0
20221206,06-DEC-22,2022,4,12,"December",49,49,0
20221207,07-DEC-22,2022,4,12,"December",49,49,0
20221208,08-DEC-22,2022,4,12,"December",49,49,0
20221209,09-DEC-22,2022,4,12,"December",49,49,0
20221210,10-DEC-22,2022,4,12,"December",49,49,1
20221211,11-DEC-22,2022,4,12,"December",49,49,1
20221212,12-DEC-22,2022,4,12,"December",50,50,0
20221213,13-DEC-22,2022,4,12,"December",50,50,0
20221214,14-DEC-22,2022,4,12,"December",50,50,0
20221215,15-DEC-22,2022,4,12,"December",50,50,0
20221216,16-DEC-22,2022,4,12,"December",50,50,0
20221217,17-DEC-22,2022,4,12,"December",50,50,1
20221218,18-DEC-22,2022,4,12,"December",50,50,1
20221219,19-DEC-22,2022,4,12,"December",51,51,0
20221220,20-DEC-22,2022,4,12,"December",51,51,0
20221221,21-DEC-22,2022,4,12,"December",51,51,0
20221222,22-DEC-22,2022,4,12,"December",51,51,0
20221223,23-DEC-22,2022,4,12,"December",51,51,0
20221224,24-DEC-22,2022,4,12,"December",51,51,1
20221225,25-DEC-22,2022,4,12,"December",51,51,1
20221226,26-DEC-22,2022,4,12,"December",52,52,0
20221227,27-DEC-22,2022,4,12,"December",52,52,0
20221228,28-DEC-22,2022,4,12,"December",52,52,0
20221229,29-DEC-22,2022,4,12,"December",52,52,0
20221230,30-DEC-22,2022,4,12,"December",52,52,0
20221231,31-DEC-22,2022,4,12,"December",52,52,1
20230101,01-JAN-23,2023,1,1,"January",52,52,1
20230102,02-JAN-23,2023,1,1,"January",1,1,0
20230103,03-JAN-23,2023,1,1,"January",1,1,0
20230104,04-JAN-23,2023,1,1,"January",1,1,0
20230105,05-JAN-23,2023,1,1,"January",1,1,0
20230106,06-JAN-23,2023,1,1,"January",1,1,0
20230107,07-JAN-23,2023,1,1,"January",1,1,1
20230108,08-JAN-23,2023,1,1,"January",1,1,1
20230109,09-JAN-23,2023,1,1,"January",2,2,0
20230110,10-JAN-23,2023,1,1,"January",2,2,0
20230111,11-JAN-23,2023,1,1,"January",2,2,0
20230112,12-JAN-23,2023,1,1,"January",2,2,0
20230113,13-JAN-23,2023,1,1,"January",2,2,0
20230114,14-JAN-23,2023,1,1,"January",2,2,1
20230115,15-JAN-23,2023,1,1,"January",2,2,1
20230116,16-JAN-23,2023,1,1,"January",3,3,0
20230117,17-JAN-23,2023,1,1,"January",3,3,0
20230118,18-JAN-23,2023,1,1,"January",3,3,0
20230119,19-JAN-23,2023,1,1,"January",3,3,0
20230120,20-JAN-23,2023,1,1,"January",3,3,0
20230121,21-JAN-23,2023,1,1,"January",3,3,1
20230122,22-JAN-23,2023,1,1,"January",3,3,1
20230123,23-JAN-23,2023,1,1,"January",4,4,0
20230124,24-JAN-23,2023,1,1,"January",4,4,0
20230125,25-JAN-23,2023,1,1,"January",4,4,0
20230126,26-JAN-23,2023,1,1,"January",4,4,0
20230127,27-JAN-23,2023,1,1,"January",4,4,0
20230128,28-JAN-23,2023,1,1,"January",4,4,1
20230129,29-JAN-23,2023,1,1,"January",4,4,1
20230130,30-JAN-23,2023,1,1,"January",5,5,0
20230131,31-JAN-23,2023,1,1,"January",5,5,0
20230201,01-FEB-23,2023,1,2,"February",5,5,0
20230202,02-FEB-23,2023,1,2,"February",5,5,0
20230203,03-FEB-23,2023,1,2,"February",5,5,0
20230204,04-FEB-23,2023,1,2,"February",5,5,1
20230205,05-FEB-23,2023,1,2,"February",5,5,1
20230206,06-FEB-23,2023,1,2,"February",6,6,0
20230207,07-FEB-23,2023,1,2,"February",6,6,0
20230208,08-FEB-23,2023,1,2,"February",6,6,0
20230209,09-FEB-23,2023,1,2,"February",6,6,0
20230210,10-FEB-23,2023,1,2,"February",6,6,0
20230211,11-FEB-23,2023,1,2,"February",6,6,1
20230212,12-FEB-23,2023,1,2,"February",6,6,1
20230213,13-FEB-23,2023,1,2,"February",7,7,0
20230214,14-FEB-23,2023,1,2,"February",7,7,0
20230215,15-FEB-23,2023,1,2,"February",7,7,0
20230216,16-FEB-23,2023,1,2,"February",7,7,0
20230217,17-FEB-23,2023,1,2,"February",7,7,0
20230218,18-FEB-23,2023,1,2,"February",7,7,1
20230219,19-FEB-23,2023,1,2,"February",7,7,1
20230220,20-FEB-23,2023,1,2,"February",8,8,0
20230221,21-FEB-23,2023,1,2,"February",8,8,0
20230222,22-FEB-23,2023,1,2,"February",8,8,0
20230223,23-FEB-23,2023,1,2,"February",8,8,0
20230224,24-FEB-23,2023,1,2,"February",8,8,0
20230225,25-FEB-23,2023,1,2,"February",8,8,1
20230226,26-FEB-23,2023,1,2,"February",8,8,1
20230227,27-FEB-23,2023,1,2,"February",9,9,0
20230228,28-FEB-23,2023,1,2,"February",9,9,0
20230301,01-MAR-23,2023,1,3,"March",9,9,0
20230302,02-MAR-23,2023,1,3,"March",9,9,0
20230303,03-MAR-23,2023,1,3,"March",9,9,0
20230304,04-MAR-23,2023,1,3,"March",9,9,1
20230305,05-MAR-23,2023,1,3,"March",9,9,1
20230306,06-MAR-23,2023,1,3,"March",10,10,0
20230307,07-MAR-23,2023,1,3,"March",10,10,0
20230308,08-MAR-23,2023,1,3,"March",10,10,0
20230309,09-MAR-23,2023,1,3,"March",10,10,0
20230310,10-MAR-23,2023,1,3,"March",10,10,0
20230311,11-MAR-23,2023,1,3,"March",10,10,1
20230312,12-MAR-23,2023,1,3,"March",10,10,1
20230313,13-MAR-23,2023,1,3,"March",11,11,0
20230314,14-MAR-23,2023,1,3,"March",11,11,0
20230315,15-MAR-23,2023,1,3,"March",11,11,0
20230316,16-MAR-23,2023,1,3,"March",11,11,0
20230317,17-MAR-23,2023,1,3,"March",11,11,0
20230318,18-MAR-23,2023,1,3,"March",11,11,1
20230319,19-MAR-23,2023,1,3,"March",11,11,1
20230320,20-MAR-23,2023,1,3,"March",12,12,0
20230321,21-MAR-23,2023,1,3,"March",12,12,0
20230322,22-MAR-23,2023,1,3,"March",12,12,0
20230323,23-MAR-23,2023,1,3,"March",12,12,0
20230324,24-MAR-23,2023,1,3,"March",12,12,0
20230325,25-MAR-23,2023,1,3,"March",12,12,1
20230326,26-MAR-23,2023,1,3,"March",12,12,1
20230327,27-MAR-23,2023,1,3,"March",13,13,0
20230328,28-MAR-23,2023,1,3,"March",13,13,0
20230329,29-MAR-23,2023,1,3,"March",13,13,0
20230330,30-MAR-23,2023,1,3,"March",13,13,0
20230331,31-MAR-23,2023,1,3,"March",13,13,0
20230401,01-APR-23,2023,2,4,"April",13,13,1
20230402,02-APR-23,2023,2,4,"April",13,13,1
20230403,03-APR-23,2023,2,4,"April",14,14,0
20230404,04-APR-23,2023,2,4,"April",14,14,0
20230405,05-APR-23,2023,2,4,"April",14,14,0
20230406,06-APR-23,2023,2,4,"April",14,14,0
20230407,07-APR-23,2023,2,4,"April",14,14,0
20230408,08-APR-23,2023,2,4,"April",14,14,1
20230409,09-APR-23,2023,2,4,"April",14,14,1
20230410,10-APR-23,2023,2,4,"April",15,15,0
20230411,11-APR-23,2023,2,4,"April",15,15,0
20230412,12-APR-23,2023,2,4,"April",15,15,0
20230413,13-APR-23,2023,2,4,"April",15,15,0
20230414,14-APR-23,2023,2,4,"April",15,15,0
20230415,15-APR-23,2023,2,4,"April",15,15,1
20230416,16-APR-23,2023,2,4,"April",15,15,1
20230417,17-APR-23,2023,2,4,"April",16,16,0
20230418,18-APR-23,2023,2,4,"April",16,16,0
20230419,19-APR-23,2023,2,4,"April",16,16,0
20230420,20-APR-23,2023,2,4,"April",16,16,0
20230421,21-APR-23,2023,2,4,"April",16,16,0
20230422,22-APR-23,2023,2,4,"April",16,16,1
20230423,23-APR-23,2023,2,4,"April",16,16,1
20230424,24-APR-23,2023,2,4,"April",17,17,0
20230425,25-APR-23,2023,2,4,"April",17,17,0
20230426,26-APR-23,2023,2,4,"April",17,17,0
20230427,27-APR-23,2023,2,4,"April",17,17,0
20230428,28-APR-23,2023,2,4,"April",17,17,0
20230429,29-APR-23,2023,2,4,"April",17,17,1
20230430,30-APR-23,2023,2,4,"April",17,17,1
20230501,01-MAY-23,2023,2,5,"May",18,18,0
20230502,02-MAY-23,2023,2,5,"May",18,18,0
20230503,03-MAY-23,2023,2,5,"May",18,18,0
20230504,04-MAY-23,2023,2,5,"May",18,18,0
20230505,05-MAY-23,2023,2,5,"May",18,18,0
20230506,06-MAY-23,2023,2,5,"May",18,18,1
20230507,07-MAY-23,2023,2,5,"May",18,18,1
20230508,08-MAY-23,2023,2,5,"May",19,19,0
20230509,09-MAY-23,2023,2,5,"May",19,19,0
20230510,10-MAY-23,2023,2,5,"May",19,19,0
20230511,11-MAY-23,2023,2,5,"May",19,19,0
20230512,12-MAY-23,2023,2,5,"May",19,19,0
20230513,13-MAY-23,2023,2,5,"May",19,19,1
20230514,14-MAY-23,2023,2,5,"May",19,19,1
20230515,15-MAY-23,2023,2,5,"May",20,20,0
20230516,16-MAY-23,2023,2,5,"May",20,20,0
20230517,17-MAY-23,2023,2,5,"May",20,20,0
20230518,18-MAY-23,2023,2,5,"May",20,20,0
20230519,19-MAY-23,2023,2,5,"May",20,20,0
20230520,20-MAY-23,2023,2,5,"May",20,20,1
20230521,21-MAY-23,2023,2,5,"May",20,20,1
20230522,22-MAY-23,2023,2,5,"May",21,21,0
20230523,23-MAY-23,2023,2,5,"May",21,21,0
20230524,24-MAY-23,2023,2,5,"May",21,21,0
20230525,25-MAY-23,2023,2,5,"May",21,21,0
20230526,26-MAY-23,2023,2,5,"May",21,21,0
20230527,27-MAY-23,2023,2,5,"May",21,21,1
20230528,28-MAY-23,2023,2,5,"May",21,21,1
20230529,29-MAY-23,2023,2,5,"May",22,22,0
20230530,30-MAY-23,2023,2,5,"May",22,22,0
20230531,31-MAY-23,2023,2,5,"May",22,22,0
20230601,01-JUN-23,2023,2,6,"June",22,22,0
20230602,02-JUN-23,2023,2,6,"June",22,22,0
20230603,03-JUN-23,2023,2,6,"June",22,22,1
20230604,04-JUN-23,2023,2,6,"June",22,22,1
20230605,05-JUN-23,2023,2,6,"June",23,23,0
20230606,06-JUN-23,2023,2,6,"June",23,23,0
20230607,07-JUN-23,2023,2,6,"June",23,23,0
20230608,08-JUN-23,2023,2,6,"June",23,23,0
20230609,09-JUN-23,2023,2,6,"June",23,23,0
20230610,10-JUN-23,2023,2,6,"June",23,23,1
20230611,11-JUN-23,2023,2,6,"June",23,23,1
20230612,12-JUN-23,2023,2,6,"June",24,24,0
20230613,13-JUN-23,2023,2,6,"June",24,24,0
20230614,14-JUN-23,2023,2,6,"June",24,24,0
20230615,15-JUN-23,2023,2,6,"June",24,24,0
20230616,16-JUN-23,2023,2,6,"June",24,24,0
20230617,17-JUN-23,2023,2,6,"June",24,24,1
20230618,18-JUN-23,2023,2,6,"June",24,24,1
20230619,19-JUN-23,2023,2,6,"June",25,25,0
20230620,20-JUN-23,2023,2,6,"June",25,25,0
20230621,21-JUN-23,2023,2,6,"June",25,25,0
20230622,22-JUN-23,2023,2,6,"June",25,25,0
20230623,23-JUN-23,2023,2,6,"June",25,25,0
20230624,24-JUN-23,2023,2,6,"June",25,25,1
20230625,25-JUN-23,2023,2,6,"June",25,25,1
20230626,26-JUN-23,2023,2,6,"June",26,26,0
20230627,27-JUN-23,2023,2,6,"June",26,26,0
20230628,28-JUN-23,2023,2,6,"June",26,26,0
20230629,29-JUN-23,2023,2,6,"June",26,26,0
20230630,30-JUN-23,2023,2,6,"June",26,26,0
20230701,01-JUL-23,2023,3,7,"July",26,26,1
20230702,02-JUL-23,2023,3,7,"July",26,26,1
20230703,03-JUL-23,2023,3,7,"July",27,27,0
20230704,04-JUL-23,2023,3,7,"July",27,27,0
20230705,05-JUL-23,2023,3,7,"July",27,27,0
20230706,06-JUL-23,2023,3,7,"July",27,27,0
20230707,07-JUL-23,2023,3,7,"July",27,27,0
20230708,08-JUL-23,2023,3,7,"July",27,27,1
20230709,09-JUL-23,2023,3,7,"July",27,27,1
20230710,10-JUL-23,2023,3,7,"July",28,28,0
20230711,11-JUL-23,2023,3,7,"July",28,28,0
20230712,12-JUL-23,2023,3,7,"July",28,28,0
20230713,13-JUL-23,2023,3,7,"July",28,28,0
20230714,14-JUL-23,2023,3,7,"July",28,28,0
20230715,15-JUL-23,2023,3,7,"July",28,28,1
20230716,16-JUL-23,2023,3,7,"July",28,28,1
20230717,17-JUL-23,2023,3,7,"July",29,29,0
20230718,18-JUL-23,2023,3,7,"July",29,29,0
20230719,19-JUL-23,2023,3,7,"July",29,29,0
20230720,20-JUL-23,2023,3,7,"July",29,29,0
20230721,21-JUL-23,2023,3,7,"July",29,29,0
20230722,22-JUL-23,2023,3,7,"July",29,29,1
20230723,23-JUL-23,2023,3,7,"July",29,29,1
20230724,24-JUL-23,2023,3,7,"July",30,30,0
20230725,25-JUL-23,2023,3,7,"July",30,30,0
20230726,26-JUL-23,2023,3,7,"July",30,30,0
20230727,27-JUL-23,2023,3,7,"July",30,30,0
20230728,28-JUL-23,2023,3,7,"July",30,30,0
20230729,29-JUL-23,2023,3,7,"July",30,30,1
20230730,30-JUL-23,2023,3,7,"July",30,30,1
20230731,31-JUL-23,2023,3,7,"July",31,31,0
20230801,01-AUG-23,2023,3,8,"August",31,31,0
20230802,02-AUG-23,2023,3,8,"August",31,31,0
20230803,03-AUG-23,2023,3,8,"August",31,31,0
20230804,04-AUG-23,2023,3,8,"August",31,31,0
20230805,05-AUG-23,2023,3,8,"August",31,31,1
20230806,06-AUG-23,2023,3,8,"August",31,31,1
20230807,07-AUG-23,2023,3,8,"August",32,32,0
20230808,08-AUG-23,2023,3,8,"August",32,32,0
20230809,09-AUG-23,2023,3,8,"August",32,32,0
20230810,10-AUG-23,2023,3,8,"August",32,32,0
20230811,11-AUG-23,2023,3,8,"August",32,32,0
20230812,12-AUG-23,2023,3,8,"August",32,32,1
20230813,13-AUG-23,2023,3,8,"August",32,32,1
20230814,14-AUG-23,2023,3,8,"August",33,33,0
20230815,15-AUG-23,2023,3,8,"August",33,33,0
20230816,16-AUG-23,2023,3,8,"August",33,33,0
20230817,17-AUG-23,2023,3,8,"August",33,33,0
20230818,18-AUG-23,2023,3,8,"August",33,33,0
20230819,19-AUG-23,2023,3,8,"August",33,33,1
20230820,20-AUG-23,2023,3,8,"August",33,33,1
20230821,21-AUG-23,2023,3,8,"August",34,34,0
20230822,22-AUG-23,2023,3,8,"August",34,34,0
20230823,23-AUG-23,2023,3,8,"August",34,34,0
20230824,24-AUG-23,2023,3,8,"August",34,34,0
20230825,25-AUG-23,2023,3,8,"August",34,34,0
20230826,26-AUG-23,2023,3,8,"August",34,34,1
20230827,27-AUG-23,2023,3,8,"August",34,34,1
20230828,28-AUG-23,2023,3,8,"August",35,35,0
20230829,29-AUG-23,2023,3,8,"August",35,35,0
20230830,30-AUG-23,2023,3,8,"August",35,35,0
20230831,31-AUG-23,2023,3,8,"August",35,35,0
20230901,01-SEP-23,2023,3,9,"September",35,35,0
20230902,02-SEP-23,2023,3,9,"September",35,35,1
20230903,03-SEP-23,2023,3,9,"September",35,35,1
20230904,04-SEP-23,2023,3,9,"September",36,36,0
20230905,05-SEP-23,2023,3,9,"September",36,36,0
20230906,06-SEP-23,2023,3,9,"September",36,36,0
20230907,07-SEP-23,2023,3,9,"September",36,36,0
20230908,08-SEP-23,2023,3,9,"September",36,36,0
20230909,09-SEP-23,2023,3,9,"September",36,36,1
20230910,10-SEP-23,2023,3,9,"September",36,36,1
20230911,11-SEP-23,2023,3,9,"September",37,37,0
20230912,12-SEP-23,2023,3,9,"September",37,37,0
20230913,13-SEP-23,2023,3,9,"September",37,37,0
20230914,14-SEP-23,2023,3,9,"September",37,37,0
20230915,15-SEP-23,2023,3,9,"September",37,37,0
20230916,16-SEP-23,2023,3,9,"September",37,37,1
20230917,17-SEP-23,2023,3,9,"September",37,37,1
20230918,18-SEP-23,2023,3,9,"September",38,38,0
20230919,19-SEP-23,2023,3,9,"September",38,38,0
20230920,20-SEP-23,2023,3,9,"September",38,38,0
20230921,21-SEP-23,2023,3,9,"September",38,38,0
20230922,22-SEP-23,2023,3,9,"September",38,38,0
20230923,23-SEP-23,2023,3,9,"September",38,38,1
20230924,24-SEP-23,2023,3,9,"September",38,38,1
20230925,25-SEP-23,2023,3,9,"September",39,39,0
20230926,26-SEP-23,2023,3,9,"September",39,39,0
20230927,27-SEP-23,2023,3,9,"September",39,39,0
20230928,28-SEP-23,2023,3,9,"September",39,39,0
20230929,29-SEP-23,2023,3,9,"September",39,39,0
20230930,30-SEP-23,2023,3,9,"September",39,39,1
20231001,01-OCT-23,2023,4,10,"October",39,39,1
20231002,02-OCT-23,2023,4,10,"October",40,40,0
20231003,03-OCT-23,2023,4,10,"October",40,40,0
20231004,04-OCT-23,2023,4,10,"October",40,40,0
20231005,05-OCT-23,2023,4,10,"October",40,40,0
20231006,06-OCT-23,2023,4,10,"October",40,40,0
20231007,07-OCT-23,2023,4,10,"October",40,40,1
20231008,08-OCT-23,2023,4,10,"October",40,40,1
20231009,09-OCT-23,2023,4,10,"October",41,41,0
20231010,10-OCT-23,2023,4,10,"October",41,41,0
20231011,11-OCT-23,2023,4,10,"October",41,41,0
20231012,12-OCT-23,2023,4,10,"October",41,41,0
20231013,13-OCT-23,2023,4,10,"October",41,41,0
20231014,14-OCT-23,2023,4,10,"October",41,41,1
20231015,15-OCT-23,2023,4,10,"October",41,41,1
20231016,16-OCT-23,2023,4,10,"October",42,42,0
20231017,17-OCT-23,2023,4,10,"October",42,42,0
20231018,18-OCT-23,2023,4,10,"October",42,42,0
20231019,19-OCT-23,2023,4,10,"October",42,42,0
20231020,20-OCT-23,2023,4,10,"October",42,42,0
20231021,21-OCT-23,2023,4,10,"October",42,42,1
20231022,22-OCT-23,2023,4,10,"October",42,42,1
20231023,23-OCT-23,2023,4,10,"October",43,43,0
20231024,24-OCT-23,2023,4,10,"October",43,43,0
20231025,25-OCT-23,2023,4,10,"October",43,43,0
20231026,26-OCT-23,2023,4,10,"October",43,43,0
20231027,27-OCT-23,2023,4,10,"October",43,43,0
20231028,28-OCT-23,2023,4,10,"October",43,43,1
20231029,29-OCT-23,2023,4,10,"October",43,43,1
20231030,30-OCT-23,2023,4,10,"October",44,44,0
20231031,31-OCT-23,2023,4,10,"October",44,44,0
20231101,01-NOV-23,2023,4,11,"November",44,44,0
20231102,02-NOV-23,2023,4,11,"November",44,44,0
20231103,03-NOV-23,2023,4,11,"November",44,44,0
20231104,04-NOV-23,2023,4,11,"November",44,44,1
20231105,05-NOV-23,2023,4,11,"November",44,44,1
20231106,06-NOV-23,2023,4,11,"November",45,45,0
20231107,07-NOV-23,2023,4,11,"November",45,45,0
20231108,08-NOV-23,2023,4,11,"November",45,45,0
20231109,09-NOV-23,2023,4,11,"November",45,45,0
20231110,10-NOV-23,2023,4,11,"November",45,45,0
20231111,11-NOV-23,2023,4,11,"November",45,45,1
20231112,12-NOV-23,2023,4,11,"November",45,45,1
20231113,13-NOV-23,2023,4,11,"November",46,46,0
20231114,14-NOV-23,2023,4,11,"November",46,46,0
20231115,15-NOV-23,2023,4,11,"November",46,46,0
20231116,16-NOV-23,2023,4,11,"November",46,46,0
20231117,17-NOV-23,2023,4,11,"November",46,46,0
20231118,18-NOV-23,2023,4,11,"November",46,46,1
20231119,19-NOV-23,2023,4,11,"November",46,46,1
20231120,20-NOV-23,2023,4,11,"November",47,47,0
20231121,21-NOV-23,2023,4,11,"November",47,47,0
20231122,22-NOV-23,2023,4,11,"November",47,47,0
20231123,23-NOV-23,2023,4,11,"November",47,47,0
20231124,24-NOV-23,2023,4,11,"November",47,47,0
20231125,25-NOV-23,2023,4,11,"November",47,47,1
20231126,26-NOV-23,2023,4,11,"November",47,47,1
20231127,27-NOV-23,2023,4,11,"November",48,48,0
20231128,28-NOV-23,2023,4,11,"November",48,48,0
20231129,29-NOV-23,2023,4,11,"November",48,48,0
20231130,30-NOV-23,2023,4,11,"November",48,48,0
20231201,01-DEC-23,2023,4,12,"December",48,48,0
20231202,02-DEC-23,2023,4,12,"December",48,48,1
20231203,03-DEC-23,2023,4,12,"December",48,48,1
20231204,04-DEC-23,2023,4,12,"December",49,49,0
20231205,05-DEC-23,2023,4,12,"December",49,49,0
20231206,06-DEC-23,2023,4,12,"December",49,49,0
20231207,07-DEC-23,2023,4,12,"December",49,49,0
20231208,08-DEC-23,2023,4,12,"December",49,49,0
20231209,09-DEC-23,2023,4,12,"December",49,49,1
20231210,10-DEC-23,2023,4,12,"December",49,49,1
20231211,11-DEC-23,2023,4,12,"December",50,50,0
20231212,12-DEC-23,2023,4,12,"December",50,50,0
20231213,13-DEC-23,2023,4,12,"December",50,50,0
20231214,14-DEC-23,2023,4,12,"December",50,50,0
20231215,15-DEC-23,2023,4,12,"December",50,50,0
20231216,16-DEC-23,2023,4,12,"December",50,50,1
20231217,17-DEC-23,2023,4,12,"December",50,50,1
20231218,18-DEC-23,2023,4,12,"December",51,51,0
20231219,19-DEC-23,2023,4,12,"December",51,51,0
20231220,20-DEC-23,2023,4,12,"December",51,51,0
20231221,21-DEC-23,2023,4,12,"December",51,51,0
20231222,22-DEC-23,2023,4,12,"December",51,51,0
20231223,23-DEC-23,2023,4,12,"December",51,51,1
20231224,24-DEC-23,2023,4,12,"December",51,51,1
20231225,25-DEC-23,2023,4,12,"December",52,52,0
20231226,26-DEC-23,2023,4,12,"December",52,52,0
20231227,27-DEC-23,2023,4,12,"December",52,52,0
20231228,28-DEC-23,2023,4,12,"December",52,52,0
20231229,29-DEC-23,2023,4,12,"December",52,52,0
20231230,30-DEC-23,2023,4,12,"December",52,52,1
20231231,31-DEC-23,2023,4,12,"December",52,52,1
20240101,01-JAN-24,2024,1,1,"January",1,1,0
20240102,02-JAN-24,2024,1,1,"January",1,1,0
20240103,03-JAN-24,2024,1,1,"January",1,1,0
20240104,04-JAN-24,2024,1,1,"January",1,1,0
20240105,05-JAN-24,2024,1,1,"January",1,1,0
20240106,06-JAN-24,2024,1,1,"January",1,1,1
20240107,07-JAN-24,2024,1,1,"January",1,1,1
20240108,08-JAN-24,2024,1,1,"January",2,2,0
20240109,09-JAN-24,2024,1,1,"January",2,2,0
20240110,10-JAN-24,2024,1,1,"January",2,2,0
20240111,11-JAN-24,2024,1,1,"January",2,2,0
20240112,12-JAN-24,2024,1,1,"January",2,2,0
20240113,13-JAN-24,2024,1,1,"January",2,2,1
20240114,14-JAN-24,2024,1,1,"January",2,2,1
20240115,15-JAN-24,2024,1,1,"January",3,3,0
20240116,16-JAN-24,2024,1,1,"January",3,3,0
20240117,17-JAN-24,2024,1,1,"January",3,3,0
20240118,18-JAN-24,2024,1,1,"January",3,3,0
20240119,19-JAN-24,2024,1,1,"January",3,3,0
20240120,20-JAN-24,2024,1,1,"January",3,3,1
20240121,21-JAN-24,2024,1,1,"January",3,3,1
20240122,22-JAN-24,2024,1,1,"January",4,4,0
20240123,23-JAN-24,2024,1,1,"January",4,4,0
20240124,24-JAN-24,2024,1,1,"January",4,4,0
20240125,25-JAN-24,2024,1,1,"January",4,4,0
20240126,26-JAN-24,2024,1,1,"January",4,4,0
20240127,27-JAN-24,2024,1,1,"January",4,4,1
20240128,28-JAN-24,2024,1,1,"January",4,4,1
20240129,29-JAN-24,2024,1,1,"January",5,5,0
20240130,30-JAN-24,2024,1,1,"January",5,5,0
20240131,31-JAN-24,2024,1,1,"January",5,5,0
20240201,01-FEB-24,2024,1,2,"February",5,5,0
